year,site,strength_gtex,mean_dayl.s_Jan,mean_srad.wm2_Jan,mean_tmax.c_Jan,mean_tmin.c_Jan,mean_vp.pa_Jan,sum_prcp.mm_Jan,mean_dayl.s_Feb,mean_srad.wm2_Feb,mean_tmax.c_Feb,mean_tmin.c_Feb,mean_vp.pa_Feb,sum_prcp.mm_Feb,mean_dayl.s_Mar,mean_srad.wm2_Mar,mean_tmax.c_Mar,mean_tmin.c_Mar,mean_vp.pa_Mar,sum_prcp.mm_Mar,mean_dayl.s_Apr,mean_srad.wm2_Apr,mean_tmax.c_Apr,mean_tmin.c_Apr,mean_vp.pa_Apr,sum_prcp.mm_Apr,mean_dayl.s_May,mean_srad.wm2_May,mean_tmax.c_May,mean_tmin.c_May,mean_vp.pa_May,sum_prcp.mm_May,mean_dayl.s_Jun,mean_srad.wm2_Jun,mean_tmax.c_Jun,mean_tmin.c_Jun,mean_vp.pa_Jun,sum_prcp.mm_Jun,mean_dayl.s_Jul,mean_srad.wm2_Jul,mean_tmax.c_Jul,mean_tmin.c_Jul,mean_vp.pa_Jul,sum_prcp.mm_Jul,mean_dayl.s_Aug,mean_srad.wm2_Aug,mean_tmax.c_Aug,mean_tmin.c_Aug,mean_vp.pa_Aug,sum_prcp.mm_Aug,mean_dayl.s_Sep,mean_srad.wm2_Sep,mean_tmax.c_Sep,mean_tmin.c_Sep,mean_vp.pa_Sep,sum_prcp.mm_Sep,mean_dayl.s_Oct,mean_srad.wm2_Oct,mean_tmax.c_Oct,mean_tmin.c_Oct,mean_vp.pa_Oct,sum_prcp.mm_Oct,mean_dayl.s_Nov,mean_srad.wm2_Nov,mean_tmax.c_Nov,mean_tmin.c_Nov,mean_vp.pa_Nov,sum_prcp.mm_Nov,mean_dayl.s_Dec,mean_srad.wm2_Dec,mean_tmax.c_Dec,mean_tmin.c_Dec,mean_vp.pa_Dec,sum_prcp.mm_Dec
2006,"Suffolk, VA",31.3,35277.6,224.3,13.7,1.8,715.6,73.6,38305.7,296.8,11.5,-1.3,579.1,28.1,42340.4,381.2,16.1,2,731.9,17.2,46649.7,400.2,22.7,8.1,958.3,76.6,50270.3,413.9,25.2,11.4,1301.8,93.3,52086.2,345.3,28.6,17.5,2026.7,283.7,51230.6,385.4,31.7,20.4,2409.5,118.7,48086.5,374.8,32,20.1,2385.7,130.2,43917.2,346.3,26.3,14.6,1689.5,240.4,39617.4,302.9,21.3,8.6,1174.9,179.8,36030,231.2,17.6,5.6,947.3,210.6,34305.6,227.8,15.4,1.1,695.5,80
2006,"Weslaco, TX",31.8,38022.3,318.6,25.2,10.9,1177.7,2.3,39986.2,368.9,24.7,9.7,884.9,2.1,42634,400.3,28.6,17.5,910.4,14.4,45468.4,483.6,32.2,20.6,940.7,0,47827.9,487.3,33.8,21.7,1017,41.8,48996.4,468.4,35.2,23.1,1251.6,12.2,48447.3,400.7,35.4,24.3,2455.9,87.4,46408.5,420.2,36.3,24.9,2502.8,8.5,43672.3,351.7,33.6,22.8,2565.1,243.9,40844.6,327.2,30.6,20.3,2442.1,54.1,38507.6,336.5,27.8,14.2,1675.3,5.7,37398.4,268.2,21.7,10.5,1325.8,60.1
2007,"Altus, OK",31.4,35872.6,248.6,7.7,-3.1,495.4,32.7,38667.9,337.2,12.6,-2.1,512.4,7.9,42403.5,328.2,21.5,7.8,986,95.1,46395.6,434.9,20.5,7.4,967,51.2,49741.9,386.4,26.4,15.7,1771.3,110.8,51414.7,372.9,30.3,18.5,2141.7,177.2,50627.1,428.7,32.9,20.3,2384.4,47.5,47724.9,381,34.6,21.9,2621.4,82.7,43864.6,377.3,30.7,17.5,2017.4,46.7,39881.5,349.1,26.8,10.3,1324.9,28.5,36566.2,272.1,19.2,3.1,793.5,3.4,34977.8,224.4,10.3,-2.3,530.4,55.2
2007,"Auburn, AL",28.1,36420.2,256.9,14.3,1.8,733.7,168.3,39002.3,357.1,14.7,-1.2,577.2,79.1,42461.8,397.2,23.1,6.1,990.4,85.2,46160.6,439.2,22.7,6.7,1023,52.2,49255,449,28.9,13,1374.2,2.1,50797.7,441.2,32.4,17.7,1415.7,71.1,50071.7,380,31.5,19.9,2256.9,125.6,47390.9,402.5,35.3,21.5,2507.5,44.8,43815.9,367.5,29.9,17.3,1999.8,86,40125.5,329.2,25.1,11.8,1457,82.2,37060.1,299.1,19.4,2.9,775.9,79.8,35595.4,221.5,16.5,3.6,832.5,151.8
2007,"Beeville, TX",31.3,37494.3,251.1,14.7,5.1,871.5,177.4,39661.1,384.1,20.5,7.3,1083.3,1.7,42577,308,24.6,14.2,1724.7,151.6,45697.3,435.3,24.7,14.1,1682.8,47.7,48298.6,404.1,29.4,19.3,2228.9,84.3,49589.4,364.7,31.9,22.3,2686.4,120.4,48982.6,347.7,31.2,22.9,2799.7,399.4,46733.1,378.9,33.4,23.6,2905.5,142.7,43719.8,376.8,32,21.6,2596.9,54.3,40606.8,374.4,29.8,15.7,1885.2,14.2,38030.2,280,24.3,11.7,1440.3,21,36804.8,310,22.4,7.3,845.9,5.4
2007,"Belle Mina, AL",24.6,35872.6,248,11,0.7,691.7,84.3,38667.9,332.5,10.9,-2,554.8,68.8,42403.5,386.7,22.4,7.1,1069.2,28.3,46395.6,411.7,21.1,7.5,1085.5,112.3,49741.9,447.1,28.9,14,1544.4,19.6,51414.7,423.1,33,18.5,1819.5,38,50627.1,359.3,30.8,19.9,2267.3,129.8,47724.9,412.3,36.4,21.8,2431.1,46.5,43864.6,366.5,30.6,17.4,2025.7,41.5,39881.5,303.4,25,12,1458.8,68.5,36566.2,270.1,17.5,3.4,813.7,101.7,34977.8,218.8,15,3.2,827.1,44.7
2007,"Bossier City, LA",32.1,36450.6,244.6,12.2,1.9,730.6,230.2,39020.9,334.8,15.4,2.3,761.4,79.4,42465.1,352.2,23.7,10.6,1360.1,39.2,46147.6,430.9,23.1,10,1221.2,79,49227.9,382.9,28.8,17.5,2018.8,105.2,50763.4,367.1,32,21.4,2556.9,142.3,50040.9,350.7,31.1,22,2650.1,275.2,47372.3,412.7,35.4,23.4,2875.5,1.8,43813.2,358.6,32,19.8,2338.6,41.4,40139.1,341.1,26.9,13,1548.8,49.3,37087.6,254.3,20.2,8,1109.1,79.2,35629.8,242.3,17,4.1,881.7,138.9
2007,"College Station, TX",32.3,36941.2,249.6,12.7,2.5,752.9,184.3,39321.4,359.3,17.6,4.3,885.4,3.4,42517.6,339.6,23.8,11.8,1481.3,183.9,45936.3,443.9,23.7,11.2,1383.7,72.8,48791.3,383.4,28.6,18,2079.4,134.9,50211.3,365.2,31.8,21.5,2571.2,128,49543.5,364.9,31.4,22.3,2689.1,136.9,47072.3,395,34.3,23.2,2839.2,37.9,43769.4,386.5,32.5,20.4,2406,30.8,40358.6,355.6,28.5,13.7,1650.3,62.7,37530.4,267.9,22.6,9.5,1241.4,95.4,36182.3,273.6,19.5,3.9,868.8,116.6
2007,"Dallas, TX",34.7,36389.7,243.2,10.5,1.1,676,139.2,38983.6,338.7,15.8,3.1,805.9,14,42458.6,319.2,23.2,11.9,1473.7,166.4,46173.8,434.9,22.4,10.9,1339.9,33.6,49282.1,345.2,27.9,18.4,2124.6,163.2,50832.1,350.6,31.2,21.5,2581.8,263.3,50102.7,376.3,31.9,22.8,2782.4,100.4,47409.6,387,35.2,24,2993.7,45.1,43818.7,352,31.9,21,2497,177,40111.9,332.6,27.3,14.6,1763.3,96.7,37032.5,255.7,21.1,9.8,1280.7,48.9,35561,256.2,15.7,2.6,770.9,57.7
2007,"Florence, SC",33.2,36000.3,245.4,15.3,2.3,766.5,76.1,38745.8,341.8,14.4,-0.7,599.5,49.2,42417.1,387,22.5,6,976.2,60.8,46340.9,425.3,24.1,7.8,1101.6,102.7,49628.4,421.7,28.2,13.1,1510.7,75.6,51270.8,358.6,31.3,19.1,2222.9,196.8,50497.6,388.8,32,20.1,2376.5,100.5,47647.1,386.1,35.9,22.2,2690.3,73.9,43853.3,368.4,31,17.7,2055.5,28.8,39938.3,302.4,27.3,13.9,1669.6,105.3,36681.3,288.2,19.6,3.9,834.1,6.6,35121.9,218,17.9,4.2,873.7,146.6
2007,"Keiser, AR",31.8,35579.4,223.8,8.4,-0.2,627.9,183.9,38489.3,349.2,9.2,-1.9,565.2,66,42372.4,358.6,21.9,8.7,1218.5,44.2,46520.9,404.5,20.5,8.6,1158.7,79.3,50002.3,420,29.1,16.8,1837.8,37.6,51745.5,391.3,32.4,20.3,2182.8,87.1,50924.5,396.7,31.6,21,2307.4,28.4,47903.2,417,36.5,23.1,2284.2,7.1,43890.6,330.8,30.2,18.3,2092.2,133.2,39751.2,285.9,24.2,12.7,1539.2,171.5,36301.9,238.3,16.3,5,921.5,113,34646.7,200.7,11.1,1.4,691.2,178.2
2007,"Lamesa, TX",31,36389.7,277.8,8.6,-2.8,431.4,31.5,38983.6,383.5,15.5,-1,448.3,5.1,42458.6,369.3,21.7,6.5,709.9,100,46173.8,463,22.1,6.4,825.3,39.6,49282.1,383.9,25.1,13.4,1519.2,181,50832.1,425.8,30.6,17,1949.5,131.6,50102.7,415.8,31.3,18.6,2144.1,59,47409.6,415,32.2,19.6,2281.2,99.6,43818.7,398,30.4,17,1939.4,87,40111.9,386.6,27.7,10.5,1329.9,0,37032.5,280.5,19.1,3.2,786.6,24,35561,271.5,14.4,-1.1,502.2,19
2007,"Lubbock, TX",31.7,36157.8,271.7,7.6,-3.8,344.8,28.4,38841.9,381.2,14.7,-2.6,363.1,5.5,42433.8,344.3,20.3,5.5,832.6,153.9,46273.3,452.4,20.4,5.2,870.1,33.9,49488.4,391.2,24.8,12.7,1463.3,136.6,51093.3,439.5,29.8,16.4,1872.7,79.3,50337.9,423.3,31.1,18.3,2097.8,25.5,47551.1,406.3,32.2,19.5,2154.6,63.3,43839.3,393.6,29.7,16.3,1709.7,62,40008.4,380.6,26.7,9.2,1176.8,4.9,36823.3,279.2,18.4,1.9,697.4,5.2,35299.5,254.6,12.7,-2.1,468,21.2
2007,"Pecos, TX",31.7,36735.7,295.9,12.3,-0.3,305,16,39195.5,408.5,20.1,2.4,289.4,0,42495.6,424.4,25.4,7.3,447.1,53.5,46024.9,484.8,27.1,8.8,590.9,31.9,48974.2,437,29.2,14.8,1221.9,37.6,50442.4,468.9,35.4,19.3,1591.6,26.6,49751.8,415.8,34,20.2,1826.1,73.9,47198,440.5,35.4,21.2,2144.6,38.5,43787.8,393.9,33.3,19.3,1954.8,10.3,40266.6,419.3,31.1,11,1034.8,0,37344.9,303.7,22.3,4.6,363.2,16.8,35951,307.8,18.4,0,260.4,0
2007,"Starkville, MS",32.7,36204.6,248.1,12,1.2,717.2,108,38870.5,347.1,13.5,-0.5,624.6,59.3,42438.8,392.6,23.9,7.3,1087.5,20.5,46253.3,421,22.6,7.9,1062.4,54.5,49446.8,439.7,29.5,14.3,1316.1,29.4,51040.6,423.3,33.3,18.9,1650.8,91.2,50290.4,364.6,31.3,20.7,2439.5,135.7,47522.5,402.9,36.5,22.3,2693.7,48.9,43835.1,351.9,30.8,18.5,2156.9,138.3,40029.3,311,25,11.8,1448.7,117.9,36865.5,278.8,18.5,4.2,855.5,59,35352.3,233.2,16.7,3.1,833,69.4
2007,"Tipton, OK",31.9,36735.7,265,17,5.7,962.6,106.1,39195.5,370.9,17.3,2.6,756.4,71.7,42495.6,412.3,24.6,8.2,1127.3,34.7,46024.9,464.6,25.7,9,1066.9,21,48974.2,470.5,30.4,14.7,927.2,2.8,50442.4,403.5,32.5,19.5,1782.6,127.2,49751.8,383.9,33.2,21,2465.5,122.3,47198,357.4,34.8,22.5,2725.9,164,43787.8,364.8,30.7,19,2215.9,75.1,40266.6,329.9,26.8,14.7,1724.8,66.1,37344.9,314.3,21.3,5,896.1,33.6,35951,243.7,19.8,6.5,1005.4,165.3
2008,"Auburn, AL",34.9,36420.2,258,12.7,-1.1,607.8,144.1,39058.4,332.3,17.1,0.7,676.6,129,42584.6,395.9,20.7,3.2,805.8,116,46276.3,396.1,23.5,9.5,1238.8,88,49335.7,425.6,27.6,13.6,1593.1,108.6,50811.1,430.7,32.6,18.2,2083.2,52,50011.1,401.4,32.7,19.4,2225.3,51.9,47283.1,351,30.7,20,2309.5,236.6,43693,379.8,28.5,17.6,2059.7,25.5,40010.5,330,22.5,9.5,1268.1,125.7,36981,285.6,17.6,2.7,790.2,88.5,35583.1,227.4,15.9,3.7,887,94.9
2008,"Bossier City, LA",36,36450.6,246.8,12.5,1.1,711.4,70.8,39076.8,323.4,18.4,3.6,831,148.1,42587.3,360.2,21.7,8.1,1142.8,101.7,46262.7,399,24.4,11.8,1444.2,66.3,49308.2,402.3,28.7,16.6,1938.7,215.4,50776.8,389.5,32.9,21.7,2615.3,146.1,49980.5,413.3,35.7,22.5,2737.5,21.2,47265,320.9,33.1,22.6,2749.4,120.2,43690.8,364.5,28.4,17.7,2079.3,104.3,40024.7,347.2,25.2,10.8,1358.9,48.9,37008.9,256.1,18.9,5.7,944.6,161.5,35617.5,240.5,15.1,2.2,750.1,96.3
2008,"College Station, TX",33.3,36941.2,276.4,15.7,2.2,761.2,74.8,39373.2,355.5,21.4,5.4,936.8,88.4,42631.1,375.3,22.8,8.8,1198.9,94.8,46043.2,427.5,26.2,12.7,1543,72.9,48865.7,398.6,29.8,18,2111.4,124.8,50223.7,424.7,34.9,22.4,2632.9,20.8,49487.6,431.5,35.8,21.8,2366.1,8.4,46972.8,357.6,34.3,22.6,2579.6,204.6,43655.7,406.9,31.1,17.8,2074.2,121.2,40252.4,364.5,27.3,11,1368,47,37457.6,286.1,22.8,7.5,1077.2,43.3,36171,256.2,17.8,2.5,783,28
2008,"Dallas, TX",34.7,36389.7,273.3,13.2,1.2,705.9,10.2,39040,350.5,18.7,3.7,667.9,44.9,42581.9,363.6,21.6,7.8,1094.4,231.2,46290,409.1,24.9,11.7,1420.8,108.2,49363.2,398,29.4,17.7,2085.9,77.6,50845.6,404.6,34.7,23.1,2760.8,14.3,50041.8,419.6,36.8,24.1,2501.7,25.4,47301.3,377.9,34.9,23.5,2275.8,81.2,43695.1,381,30.3,18.5,2005.4,36.6,39996.4,342.3,26.5,12.6,1500.4,20.6,36953.1,265.1,20.7,7.8,1101.7,86.4,35548.6,260.6,15.5,1.6,722.1,6.2
2008,"Florence, SC",32.1,36000.3,238.7,12.6,0.4,682.5,85.2,38805.4,314.5,17.8,2.9,776.9,106.4,42547.3,368.5,20.1,4.9,888.7,87.1,46463.7,402,23.7,9.9,1261.9,107.2,49714.2,431.8,28,13.2,1535.1,98.9,51285.1,407,33.7,20,2352.9,20.3,50433,370.5,32.8,20.4,2395.8,219.7,47532.6,350,31.5,20.2,2382.2,192.6,43722.9,339.7,28.2,17.9,2083.1,212.3,39816.3,343.8,23,9.2,1227.3,48.2,36597.2,259.4,17,2.9,810.7,132.3,35108.7,213.7,17,4.5,922.4,46.4
2008,"Griffin, GA",34.4,36251.1,253.9,10.7,-0.9,615.1,173,38956.5,329.6,15.7,1.2,685,104.1,42569.6,385.9,19.1,3.7,815.8,98.6,46351.8,409.8,22.4,9,1182,90.6,49488.1,427.5,27.1,13.3,1548,85.3,51001.9,413.1,32.6,18.9,2169.7,84.7,50180.9,387.8,32.1,19.6,2291.5,136,47383.6,358.5,30.4,20,2353.5,141.2,43705,389.4,28.4,17.2,1994.8,47.7,39932.2,327.7,21.7,9.2,1228.9,141.1,36826.5,270.8,16,2.6,773.4,97.3,35392.2,221.7,14.5,3.3,843.5,140
2008,"Lamesa, TX",30.7,36389.7,300.4,13.3,-2.7,297.8,0,39040,391.5,19.1,-0.4,215.2,1.1,42581.9,428.4,21.4,2.8,294,23.1,46290,488.2,25.9,7.2,429.9,56.7,49363.2,465.2,30.8,13.5,1016.2,71.7,50845.6,424.5,35.6,19.9,1899.8,45,50041.8,441.2,33.3,19.8,1936.2,4.1,47301.3,391.9,31.8,18.9,1925.3,102,43695.1,405.8,27.4,14.2,1584.3,149.1,39996.4,353.3,24.5,9,1193.6,63.7,36953.1,304.5,19.4,2.8,773.1,0.5,35548.6,281.4,15.3,-1.7,528.8,0
2008,"Las Cruces, NM",34.5,36496.2,316.2,13.6,-2.7,196.1,0,39104.3,397.2,19.2,-0.5,211.2,7.5,42591.4,463.4,22.1,2.4,264.2,0,46242.4,514.9,26.1,5.8,337.9,0,49267.2,511.4,30.5,11.5,507.6,0,50725.4,489.9,36.7,18,795.7,11,49934.7,395.1,32.7,19.4,1279.5,165.5,47237.9,413.5,32.3,18.8,2053.7,66.4,43687.5,421.9,28.8,13.9,1602.2,40.2,40045.8,390.9,26.3,7,1020.9,12.5,37050.5,316.3,19.9,0.5,642.1,9.5,35668.9,286.3,16,-1.1,345.6,5.7
2008,"Lemoore, CA",37.7,35396,225,13.1,3,761.6,64.7,38442.3,319.6,16.7,3.8,801.4,23.2,42493.9,407.7,21.3,5.6,794.2,0,46732.2,475.4,24.6,7.3,511.3,0,50258.5,462.8,28.9,12.3,548.1,8,51968.1,519.8,34.7,15.5,670.1,0,51040.2,477.8,36.7,18.8,835.9,0,47890.5,471.7,37.6,18.8,831.8,0,43765.7,427,34.5,15.6,665.8,0,39537.7,343.6,27.9,10.7,483.7,2.8,36045.2,231.1,20.1,7.4,497.9,17.9,34425.2,201.7,11.6,2.5,630.1,32.5
2008,"Pecos, TX",29.9,36735.7,316.2,16.8,-1.7,215.6,0,39249,404.5,23.2,2.2,256.3,0,42612.8,453,25.1,5.1,325.9,0,46135.2,527.9,30.1,8.5,412.4,0,49051,491.8,34.2,15.6,685.7,0,50455.2,470.4,38.3,21.7,1004.7,0,49694,479.8,33.9,20.3,915.3,0,47095.3,466,33.9,19.8,887.4,7.4,43670.4,419.9,28.6,14.8,835.4,52.6,40156.9,383.7,27,9.6,822,10.7,37269.6,330.4,21.8,2.4,627.3,0,35939.3,304.4,18.9,-0.2,277.4,0
2008,"Portageville, MO",34.1,35362.3,235.6,6.5,-3.5,528.8,62.4,38422.1,277.6,8.8,-1.2,584.9,96,42490.9,329.1,14.2,3.2,803.5,234.7,46747.2,385.4,19.2,8.2,1121.5,164.5,50288.8,397.3,25.2,13.8,1611.3,114.3,52006.3,397.3,31.4,20.3,2408.5,40.3,51074.1,385.9,32.4,21.3,2539,61.6,47910.5,379.5,30.6,19.7,2209.9,42.7,43768,356.2,27.7,16.4,1863.9,71.6,39522.2,306.7,22.2,8.4,1160.1,86.8,36014.4,218.8,13.1,2.3,752.7,57.4,34387,220.5,9.3,-2.3,535.4,163.7
2008,"Saint Joseph, LA",32.6,36601.6,247.4,13.2,1.6,739.6,107.6,39167.9,324.3,18.5,4,865.2,160.2,42600.8,384,22,7.6,1107.3,81.5,46195.2,405.1,25,11.8,1449.8,112.6,49172,398.9,28.6,16.5,1916.7,148.2,50606.5,398.4,32.8,21.1,2515.7,76.4,49828.8,419.9,34.7,21.6,2592.4,11.9,47175.1,337.4,31.8,21.3,2542.2,309.6,43680,366.7,29,18.5,2184,323.6,40094.7,348.8,25.4,11.1,1394.7,34.4,37147,261.4,19.2,5.8,961.3,197.9,35787.9,232,16.4,4.3,885.9,248.5
2008,"Starkville, MS",33.3,36204.6,259,10.9,-1.9,568.9,111.1,38928.4,311.2,15.7,1.6,726.5,153.8,42565.4,373.7,20.3,5.2,935.3,122.5,46372.6,404,23.4,9.6,1245.9,143.2,49530.1,390.6,27.4,14.6,1710.3,146.4,51054.5,422,32.1,19.5,2283.2,58.6,50227.7,398.2,33.9,20.5,2423.4,68.7,47411.3,345.8,30.8,20.3,2390.2,216.9,43708.3,365.8,28.4,17.6,2062.9,112.3,39910.7,338.1,23.3,9.4,1245.2,69,36783.9,258.1,16.7,2.6,766.7,84.3,35339.5,224,14,1.7,738.5,283.5
2008,"Suffolk, VA",32.5,35277.6,242.4,10.8,-1.5,585,50.8,38371.3,285.8,14.5,0.5,665,123.4,42483.4,360.5,17.9,3.8,826.5,69.5,46784.7,358.3,20.7,9,1185.5,173.5,50365.1,434.6,25,11.3,1371,120.1,52102.1,411.7,32.7,18.5,2163.7,40.4,51159.2,366.1,31.7,19.5,2279.6,165.7,47960.5,367.6,30.4,19.2,2246.2,57.5,43774,315.1,27.6,17.7,2046.7,179.5,39483.2,327.9,21.5,8.5,1156.7,39.2,35937.1,220.3,14.9,3.8,867.1,131.6,34291.1,209.8,14,2.2,762.7,113.1
2008,"Tipton, OK",33.8,36735.7,266.8,14.6,2.5,773.8,93.7,39249,357.1,19.7,3.3,795.2,136.5,42612.8,412,21.9,6,959.4,71.6,46135.2,417.8,25.1,11.5,1410.9,56.5,49051,442,29.9,15.8,1684.4,3.8,50455.2,421.1,33.7,20.2,1641.5,79.3,49694,390.1,33.2,21.3,2224.5,111.1,47095.3,341.8,31.5,21.6,2551.9,252.5,43670.4,408.3,30.3,18.3,2149.3,4.8,40156.9,334,24.2,11.2,1401.8,82.9,37269.6,298.3,18.8,4.6,897.1,113.6,35939.3,263.6,19.4,5.8,980.1,61.1
2008,"University Park, NM",31.4,36511.3,314.8,13.8,-2.4,192.3,0,39113.4,395.8,19.4,-0.2,215.4,4.6,42592.7,462.1,22.4,2.7,269.9,0,46235.6,513.9,26.4,6.1,345.7,0,49253.5,510.6,30.7,11.9,519.9,0,50708.4,488.6,37,18.4,815,8.1,49919.5,418.5,33,19.7,1079,122.6,47228.9,422,32.6,19.1,1879.9,64.2,43686.5,420.3,29.1,14.2,1624.1,21.4,40052.8,393.4,26.5,7.2,1015.2,6.2,37064.3,316.4,20.1,0.8,599.1,9.4,35686,285.8,16.2,-1,262.6,4.2
2008,"Weslaco, TX",32.2,38022.3,300.9,20.6,9,1006.2,45,40029.1,388.4,27.3,13.6,1071.3,1.9,42728.2,444.8,28.8,14.1,773.4,0,45556.9,449.4,30.8,18.4,877.1,35.5,47889.1,460.4,33.8,22.9,1099.1,15.8,49006.5,475.7,35.8,24.1,1211.7,10.3,48401.4,348.9,32.7,23.7,2840.6,364.5,46326.2,362.6,34.2,24.7,3111.7,128.8,43578,377.6,31.9,21.3,2562.3,137.2,40756.7,366.6,30,17.1,1995.1,35.5,38447.6,305.8,26.5,13.9,1640.2,35.8,37389.1,288.9,23,10,1259,5.3
2009,"Altus, OK",33.4,35872.6,279.8,13.3,-4.9,422.3,8.3,38667.9,348.9,18.2,-0,466.5,7,42403.5,382,21,4.4,504.2,41,46395.6,415.8,24.6,8,809.1,172.5,49741.9,398.9,25.9,13.4,1557.6,69.5,51414.7,395.1,34.1,19.7,2323.1,57.7,50627.1,387.7,35.7,20.9,2480.8,98.1,47724.9,410.6,35.4,20.5,2300.2,13,43864.6,350.2,28.8,16,1817.2,95.8,39881.5,298.3,19,7.5,1064.8,105.4,36566.2,284.2,19.4,4.8,891.9,6,34977.8,232.6,8.5,-4.6,445.9,37.8
2009,"Auburn, AL",29.1,36420.2,264.8,14.4,0.5,695.6,94.2,39002.3,336.2,16.2,-0.1,643.7,154.9,42461.8,347,19.6,6.6,1026.6,263,46160.6,439.1,22.9,8.1,1116.5,141.9,49255,323.7,26.6,16.7,1920.5,221.7,50797.7,426.4,32,19.3,2255.8,140.3,50071.7,380.3,30.9,18.8,2194,148.1,47390.9,368.3,30.6,19.7,2308.5,127,43815.9,317.1,27.9,18.8,2202.7,148.6,40125.5,313.5,22.5,11.1,1390.8,270.9,37060.1,287.2,18.4,4.2,848.9,153,35595.4,228.5,12.5,0.9,669.2,324
2009,"Beeville, TX",29.4,37494.3,306.5,21.4,5.2,939.3,1.8,39661.1,335.8,24.8,9.4,1192.8,0.8,42577,390.2,25,12,752.8,37.9,45697.3,430.8,28.9,15.4,905.7,22.6,48298.6,456.3,32.6,20.6,1291.2,49.9,49589.4,455,36,22.9,1736.6,6.8,48982.6,446.6,37.9,24.6,1605.8,12.2,46733.1,456.3,37.5,24.1,1374.7,18.6,43719.8,342.4,31.7,21.5,2066,138.1,40606.8,325.5,28.1,17.3,2086.7,152.2,38030.2,296.3,23.2,10.2,1276,127.1,36804.8,242.8,14.5,5.3,918.8,74.5
2009,"College Station, TX",33.5,36941.2,293.7,18.2,2.2,754.6,20.5,39321.4,323.5,22.3,6.8,1049.4,19.4,42517.6,374.6,22.7,8.9,1108.2,124.4,45936.3,389.9,25.4,12,1443.2,166.2,48791.3,422.6,30.4,18.3,2142.8,66.7,50211.3,428.7,36.3,22,2669.7,1,49543.5,383.7,37.7,24,2905.3,116.5,47072.3,408.4,37.2,23.1,2553.9,15.9,43769.4,312.7,30.3,19.6,2219.5,210.5,40358.6,325.4,25.3,13.9,1644.3,232.3,37530.4,290,22.1,8.2,1118.4,88.9,36182.3,242.2,12.7,2,733.5,77.8
2009,"Florence, SC",33.3,36000.3,253,12.1,0.3,675.8,40.4,38745.8,327,15.3,0.5,670.1,66,42417.1,342.5,18.2,5.5,960.4,80.8,46340.9,448.1,24.2,9.2,1175.5,52.6,49628.4,343,27.6,16.3,1889.3,163.1,51270.8,393.1,32.1,20.1,2355.2,149.2,50497.6,378.4,32.2,20.1,2365.4,167,47647.1,366.3,32.2,21.4,2550.6,71.3,43853.3,382,29.3,17,1955.1,17.5,39938.3,291.9,23,10.6,1314.6,111.7,36681.3,241.4,18.8,6.9,1030.8,116.8,35121.9,218.2,12.3,1.2,686.6,155.4
2009,"Jackson, TN",29.6,35595.9,226.6,8,-3.5,497.3,105.3,38499.3,298.1,12.7,-0.1,675.4,69.7,42374.1,344,17.2,4.7,916.4,117,46513.9,381.8,21.8,8.6,1181.9,125.6,49987.7,355.2,25.2,15,1753,211.2,51726.9,390.1,31.5,19.5,2303.6,75.5,50907.7,351.9,29.6,19,2225.7,197,47893.2,397.9,30.3,18.8,2190.2,72.2,43889.1,304.3,27.5,17.5,2040.8,202.2,39758.5,285,19.3,8.5,1138.8,204.8,36316.8,258.7,17.8,4.2,839.9,40.1,34665.4,200.9,8.3,-1.6,569.1,128.4
2009,"Keiser, AR",32.2,35579.4,229.9,7.4,-2.6,525,104.9,38489.3,288.8,12.6,1.5,728.8,93.2,42372.4,335.6,16.6,5.7,978.1,130.2,46520.9,372.8,21.6,10,1294.9,154.5,50002.3,363.2,25.5,16,1851.7,184.8,51745.5,389.8,32.4,21.3,2570.7,106.2,50924.5,342.5,30,20.6,2442.7,235.2,47903.2,401.1,30.3,19.8,2336.6,73.4,43890.6,299.2,27.5,18.3,2145,109.8,39751.2,275.9,19.1,9.4,1200.1,248,36301.9,250.6,17.8,6.3,973.7,32.1,34646.7,198.1,7.4,-1,584.3,161.2
2009,"Lamesa, TX",30.1,36389.7,304.1,15.9,-2.7,427.2,0.4,38983.6,359.6,19.5,1.3,463.6,13.1,42458.6,420,22.3,4.6,386.7,8.5,46173.8,477.4,25.9,8.1,430.7,29.4,49282.1,454.3,29.3,13.6,727.4,51,50832.1,436,34.1,18.9,1470.4,61.5,50102.7,410.3,33.9,20.2,2107.6,107.7,47409.6,451.4,34.9,19.5,2166.4,1.8,43818.7,387.1,28.6,14.5,1644.3,52.6,40111.9,353.3,23.1,7.8,1049.1,30.1,37032.5,314,20.8,3,727.7,6.9,35561,250.2,10.8,-3.6,439.6,37.6
2009,"Pecos, TX",32.1,36735.7,329.7,18.3,-2.1,193.6,0,39195.5,384.9,22.4,1.7,255.8,0,42495.6,434.9,24.8,5.3,355.9,0,46024.9,503.1,29,9,438.4,0,48974.2,468.1,32.5,15.3,661.4,25.6,50442.4,470.2,36.2,20.1,944.5,40,49751.8,458.2,36,21.2,1432.9,31.4,47198,474.2,36.4,20.5,1382.8,0,43787.8,433.2,30.9,15.6,963.3,6.4,40266.6,399,26.1,9.4,458.4,3.4,37344.9,339.8,22.4,2.9,295.7,14.5,35951,285.1,13.7,-2.2,237.5,0
